customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST6801,Female,0,No,No,43,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,84.09,3645.12,No
CUST6802,Female,0,Yes,No,60,Yes,No,No,No,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,86.78,5213.95,Yes
CUST6803,Female,0,No,No,20,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,49.48,1015.34,No
CUST6804,Male,1,No,Yes,6,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,21.89,136.68,Yes
CUST6805,Female,0,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Electronic check,102.66,1093.57,Yes
CUST6806,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,68.24,3039.22,No
CUST6807,Male,0,No,No,31,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,29.55,933.5,Yes
CUST6808,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,115.76,4121.26,Yes
CUST6809,Male,0,Yes,No,36,Yes,No phone service,No,No,No,No,No internet service,No,No,One year,Yes,Electronic check,49.64,1831.01,Yes
CUST6810,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,67.45,2707.94,No
CUST6811,Female,0,No,No,48,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,68.41,3338.8,Yes
CUST6812,Male,0,No,No,14,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,One year,No,Mailed check,57.08,853.62,Yes
CUST6813,Female,0,Yes,Yes,12,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,One year,No,Electronic check,35.16,447.28,No
CUST6814,Male,0,Yes,No,52,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,90.43,4714.93,Yes
CUST6815,Male,1,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,39.55,1299.23,Yes
CUST6816,Male,1,No,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,88.23,6334.19,Yes
CUST6817,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,100.21,3192.97,No
CUST6818,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,22.31,1059.42,Yes
CUST6819,Male,0,No,No,67,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,93.18,6319.49,No
CUST6820,Female,0,Yes,Yes,56,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,83.8,4705.71,No
CUST6821,Male,1,Yes,Yes,61,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer,39.58,2437.2,No
CUST6822,Male,0,No,Yes,1,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,82.02,127.27,No
CUST6823,Male,0,No,No,15,Yes,Yes,No,No,Yes,Yes,No,No,No,One year,No,Electronic check,62.08,986.87,No
CUST6824,Male,1,No,Yes,7,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,28.46,223.78,No
CUST6825,Female,1,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Mailed check,72.37,1354.48,No
CUST6826,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,117.33,3657.74,No
CUST6827,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.88,5670.56,Yes
CUST6828,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,53.05,1677.14,Yes
CUST6829,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card,76.35,1894.75,No
CUST6830,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,93.78,4964.56,Yes
CUST6831,Male,0,Yes,No,24,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,35.62,870.91,Yes
CUST6832,Female,0,No,No,32,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,72.88,2386.42,No
CUST6833,Male,0,Yes,No,30,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,70.69,2189.48,Yes
CUST6834,Female,0,No,No,35,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,57.66,2030.42,Yes
CUST6835,Female,0,Yes,No,48,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,94.71,4626.3,No
CUST6836,Male,0,No,Yes,43,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,76.5,3300.36,Yes
CUST6837,Male,0,No,Yes,47,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,89.89,4226.37,No
CUST6838,Female,0,No,Yes,29,Yes,No,No,Yes,No internet service,No,No,No internet service,No,One year,No,Bank transfer,79.6,2375.82,No
CUST6839,Female,0,Yes,No,12,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,98.09,1271.23,Yes
CUST6840,Male,0,No,No,42,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,83.39,3505.07,Yes
CUST6841,Female,0,Yes,No,15,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer,87.77,1390.66,No
CUST6842,Female,0,Yes,Yes,25,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,42.55,1093.51,No
CUST6843,Female,0,Yes,No,46,No,No,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.59,4884.33,Yes
CUST6844,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,35.54,1295.77,Yes
CUST6845,Female,0,Yes,No,2,No,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card,53.98,130.48,Yes
CUST6846,Female,0,Yes,No,25,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,108.94,2764.14,No
CUST6847,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.86,443.82,Yes
CUST6848,Male,0,No,No,65,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,106.67,7033.52,Yes
CUST6849,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,67.54,1878.68,Yes
CUST6850,Female,1,Yes,No,37,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,38.36,1431.35,No
CUST6851,Male,0,Yes,No,43,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No,One year,No,Mailed check,93.72,4099.37,No
CUST6852,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card,48.39,2548.05,No
CUST6853,Male,0,Yes,No,3,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,87.79,337.64,Yes
CUST6854,Male,0,No,Yes,71,Yes,No phone service,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,99.09,7044.5,No
CUST6855,Female,0,No,Yes,43,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,76.93,3361.85,Yes
CUST6856,Male,0,Yes,No,45,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,98.6,4461.15,No
CUST6857,Male,0,Yes,No,25,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,113.5,2864.92,No
CUST6858,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,Yes,Mailed check,75.04,953.44,No
CUST6859,Female,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,35.24,2427.86,No
CUST6860,Male,1,Yes,No,43,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card,90.96,3958.22,Yes
CUST6861,Male,0,Yes,Yes,52,No,Yes,No,No,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,61.01,3200.92,Yes
CUST6862,Female,0,No,Yes,50,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,73.13,3716.11,Yes
CUST6863,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,82.68,994.26,Yes
CUST6864,Male,0,Yes,Yes,40,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,91.75,3734.87,No
CUST6865,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer,83.98,844.51,No
CUST6866,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,43.29,1569.02,No
CUST6867,Male,0,Yes,No,59,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,94.82,5657.63,No
CUST6868,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,100.73,3160.93,Yes
CUST6869,Female,0,No,No,44,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,23.77,1052.9,No
CUST6870,Male,0,No,No,17,No,No phone service,Fiber optic,Yes,No,No,No,No internet service,No,One year,No,Bank transfer,50.81,889.39,No
CUST6871,Male,0,No,No,19,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer,117.78,2337.92,No
CUST6872,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,37.77,1640.2,Yes
CUST6873,Female,1,No,No,35,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,38.28,1360.2,Yes
CUST6874,Female,1,Yes,No,68,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No,One year,Yes,Credit card,79.13,5393.34,No
CUST6875,Male,0,Yes,No,36,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No internet service,One year,No,Electronic check,53.82,1961.45,No
CUST6876,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,85.71,2744.14,Yes
CUST6877,Female,0,No,Yes,18,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,46.26,871.45,No
CUST6878,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,62.6,3142.95,Yes
CUST6879,Female,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,119.84,3825.28,Yes
CUST6880,Female,1,No,Yes,21,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.34,1224.65,Yes
CUST6881,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card,28.62,23.92,Yes
CUST6882,Female,0,No,Yes,53,No,No,DSL,No,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,94.24,5031.44,No
CUST6883,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,78.86,1510.38,Yes
CUST6884,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,64.46,3706.69,Yes
CUST6885,Male,0,Yes,Yes,34,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card,110.87,3798.47,No
CUST6886,Male,0,Yes,Yes,69,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer,34.66,2402.74,No
CUST6887,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,68.97,4780.73,Yes
CUST6888,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,39.18,2364.35,No
CUST6889,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,28.35,1771.82,Yes
CUST6890,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,64.24,3862.6,No
CUST6891,Female,1,No,Yes,56,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,114.73,6454.44,Yes
CUST6892,Female,0,Yes,No,2,Yes,No phone service,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,92.21,242.73,Yes
CUST6893,Male,0,Yes,Yes,44,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,43.45,1944.64,Yes
CUST6894,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card,66.26,943.79,Yes
CUST6895,Female,0,No,Yes,16,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,One year,No,Credit card,99.75,1622.14,No
CUST6896,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,39.54,572.46,Yes
CUST6897,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,40.37,201.09,Yes
CUST6898,Female,0,No,No,45,No,No phone service,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer,38.1,1735.46,No
CUST6899,Male,0,Yes,Yes,10,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,80.74,873.08,Yes
CUST6900,Female,0,No,No,63,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,22.9,1463.74,No
CUST6901,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,78.76,1074.04,Yes
CUST6902,Male,0,Yes,Yes,38,No,No,No,No internet service,No,No,Yes,Yes,No internet service,One year,No,Credit card,102.54,3949.75,Yes
CUST6903,Female,0,Yes,Yes,66,Yes,No,No,Yes,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,98.27,6560.95,No
CUST6904,Male,0,No,Yes,54,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,86.68,4708.36,No
CUST6905,Male,0,Yes,Yes,41,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,41.95,1760.75,Yes
CUST6906,Female,0,Yes,Yes,4,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,101.64,454.88,Yes
CUST6907,Female,1,Yes,Yes,51,Yes,No,No,Yes,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,115.75,6010.7,Yes
CUST6908,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,38.38,835.14,Yes
CUST6909,Male,0,No,No,43,No,No phone service,No,Yes,No,No,No internet service,No,No internet service,One year,Yes,Credit card,111.03,4797.77,Yes
CUST6910,Male,1,No,No,58,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,105.3,6130.64,Yes
CUST6911,Male,1,No,Yes,24,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,117.93,2871.58,No
CUST6912,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,51.93,1057.92,No
CUST6913,Male,1,No,No,63,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,113.41,7146.53,No
CUST6914,Male,0,Yes,No,67,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,37.95,2575.13,Yes
CUST6915,Male,0,Yes,Yes,46,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,37.52,1734.94,No
CUST6916,Male,0,Yes,No,34,Yes,Yes,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.7,1069.12,No
CUST6917,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,62.78,406.99,No
CUST6918,Male,0,Yes,No,55,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,21.22,1179.66,Yes
CUST6919,Male,0,No,No,51,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,58.13,2995.81,No
CUST6920,Female,1,No,No,45,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,82.59,3794.57,Yes
CUST6921,Female,0,No,Yes,8,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,27.83,234.27,No
CUST6922,Female,0,Yes,Yes,57,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,One year,No,Credit card,101.85,5845.05,No
CUST6923,Male,0,No,Yes,22,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,49.27,1114.24,Yes
CUST6924,Male,0,Yes,Yes,2,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,24.65,58.71,No
CUST6925,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,57.46,3482.5,Yes
CUST6926,Male,0,Yes,Yes,8,No,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,33.84,290.09,Yes
CUST6927,Female,1,No,Yes,52,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,99.53,5252.7,Yes
CUST6928,Male,0,Yes,Yes,67,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,53.4,3630.66,No
CUST6929,Male,0,No,Yes,48,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,31.7,1552.58,Yes
CUST6930,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.37,4518.62,No
CUST6931,Female,0,No,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,65.2,3093.88,Yes
CUST6932,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,47.56,305.45,No
